step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_stopped;step_teleports;step_time;step_waiting
115;0;1;115;169;296;296;0.41;0.03;124.80;3.55;181;0;0;327.00;0
115;0;1;115;169;296;296;0.40;0.03;124.80;3.55;181;0;0;328.00;0
115;0;0;115;169;296;296;0.35;0.03;124.80;3.55;181;0;0;329.00;0
115;0;1;115;170;296;296;0.33;0.02;124.80;3.55;181;0;0;330.00;0
115;0;0;115;169;296;296;0.33;0.02;124.80;3.55;181;0;1;331.00;0
115;0;1;115;169;296;296;0.35;0.03;124.80;3.55;181;0;1;332.00;0
115;0;1;115;169;296;296;0.32;0.02;124.80;3.55;181;0;1;333.00;0
116;0;0;116;168;296;296;0.18;0.01;125.82;3.55;180;0;1;334.00;0
116;0;0;116;169;296;296;0.19;0.01;125.82;3.55;180;0;1;335.00;0
116;0;0;116;171;296;296;0.18;0.01;125.82;3.55;180;0;1;336.00;0
116;0;0;116;168;296;296;0.20;0.01;125.82;3.55;180;0;1;337.00;0
117;0;1;117;167;296;296;0.17;0.01;127.04;3.55;179;0;1;338.00;0
117;0;0;117;166;296;296;0.22;0.02;127.04;3.55;179;0;1;339.00;0
117;0;1;117;165;296;296;0.27;0.02;127.04;3.55;179;0;1;340.00;0
117;0;0;117;163;296;296;0.31;0.02;127.04;3.55;179;0;1;341.00;0
117;0;1;117;161;296;296;0.38;0.03;127.04;3.55;179;0;1;342.00;0
117;0;0;117;159;296;296;0.48;0.03;127.04;3.55;179;0;1;343.00;0
117;0;1;117;156;296;296;0.57;0.04;127.04;3.55;179;0;1;344.00;0
117;0;0;117;153;296;296;0.65;0.05;127.04;3.55;179;0;1;345.00;0
117;0;1;117;152;296;296;0.70;0.05;127.04;3.55;179;0;1;346.00;0
117;0;1;117;150;296;296;0.69;0.05;127.04;3.55;179;0;1;347.00;0
117;0;0;117;150;296;296;0.66;0.05;127.04;3.55;179;0;1;348.00;0
117;0;1;117;150;296;296;0.58;0.04;127.04;3.55;179;0;1;349.00;0
117;0;0;117;149;296;296;0.57;0.04;127.04;3.55;179;0;1;350.00;0
117;0;0;117;150;296;296;0.56;0.04;127.04;3.55;179;0;1;351.00;0
117;0;0;117;152;296;296;0.55;0.04;127.04;3.55;179;0;1;352.00;0
117;0;0;117;151;296;296;0.57;0.04;127.04;3.55;179;0;1;353.00;0
117;0;1;117;153;296;296;0.58;0.04;127.04;3.55;179;0;1;354.00;0
117;0;0;117;154;296;296;0.56;0.04;127.04;3.55;179;0;1;355.00;0
117;0;1;117;155;296;296;0.54;0.04;127.04;3.55;179;0;1;356.00;0
117;0;0;117;158;296;296;0.52;0.04;127.04;3.55;179;0;1;357.00;0
117;0;0;117;157;296;296;0.52;0.04;127.04;3.55;179;0;1;358.00;0
117;0;1;117;157;296;296;0.51;0.04;127.04;3.55;179;0;1;359.00;0
118;0;1;118;155;296;296;0.43;0.03;128.30;3.55;178;0;1;360.00;0
118;0;1;118;150;296;296;0.44;0.03;128.30;3.55;178;0;1;361.00;0
118;0;1;118;150;296;296;0.47;0.03;128.30;3.55;178;0;1;362.00;0
118;0;1;118;149;296;296;0.49;0.04;128.30;3.55;178;0;2;363.00;0
118;0;0;118;148;296;296;0.54;0.04;128.30;3.55;178;0;2;364.00;0
118;0;1;118;148;296;296;0.55;0.04;128.30;3.55;178;0;2;365.00;0
118;0;0;118;148;296;296;0.54;0.04;128.30;3.55;178;0;2;366.00;0
118;0;1;118;150;296;296;0.50;0.04;128.30;3.55;178;0;2;367.00;0
119;0;0;119;153;296;296;0.45;0.03;130.18;3.55;177;0;2;368.00;0
119;0;1;119;155;296;296;0.45;0.03;130.18;3.55;177;0;2;369.00;0
119;0;1;119;153;296;296;0.45;0.03;130.18;3.55;177;0;2;370.00;0
119;0;1;119;151;296;296;0.47;0.03;130.18;3.55;177;0;2;371.00;0
119;0;0;119;151;296;296;0.50;0.04;130.18;3.55;177;0;2;372.00;0
119;0;1;119;150;296;296;0.48;0.03;130.18;3.55;177;0;2;373.00;0
119;0;0;119;150;296;296;0.47;0.03;130.18;3.55;177;0;2;374.00;0
119;0;1;119;147;296;296;0.45;0.03;130.18;3.55;177;0;2;375.00;0
119;0;0;119;149;296;296;0.44;0.03;130.18;3.55;177;0;2;376.00;0
119;0;1;119;147;296;296;0.45;0.03;130.18;3.55;177;0;2;377.00;0
120;0;1;120;148;296;296;0.32;0.02;132.23;3.55;176;0;2;378.00;0
120;0;0;120;148;296;296;0.30;0.02;132.23;3.55;176;0;2;379.00;0
120;0;1;120;150;296;296;0.31;0.02;132.23;3.55;176;0;2;380.00;0
120;0;0;120;148;296;296;0.33;0.02;132.23;3.55;176;0;2;381.00;0
120;0;1;120;147;296;296;0.35;0.03;132.23;3.55;176;0;2;382.00;0
120;0;1;120;144;296;296;0.43;0.03;132.23;3.55;176;0;2;383.00;0
120;0;0;120;145;296;296;0.42;0.03;132.23;3.55;176;0;2;384.00;0
120;0;2;120;144;296;296;0.43;0.03;132.23;3.55;176;0;3;385.00;0
120;0;0;120;144;296;296;0.46;0.03;132.23;3.55;176;0;3;386.00;0
120;0;0;120;145;296;296;0.49;0.03;132.23;3.55;176;0;3;387.00;0
120;0;1;120;146;296;296;0.49;0.04;132.23;3.55;176;0;3;388.00;0
120;0;0;120;149;296;296;0.51;0.04;132.23;3.55;176;0;3;389.00;0
120;0;1;120;147;296;296;0.52;0.04;132.23;3.55;176;0;3;390.00;0
120;0;0;120;149;296;296;0.52;0.04;132.23;3.55;176;0;3;391.00;0
120;0;1;120;152;296;296;0.55;0.04;132.23;3.55;176;0;3;392.00;0
120;0;0;120;149;296;296;0.58;0.04;132.23;3.55;176;0;3;393.00;0
120;0;1;120;148;296;296;0.62;0.04;132.23;3.55;176;0;3;394.00;0
120;0;0;120;150;296;296;0.62;0.04;132.23;3.55;176;0;3;395.00;0
120;0;1;120;150;296;296;0.62;0.04;132.23;3.55;176;0;3;396.00;0
120;0;0;120;149;296;296;0.59;0.04;132.23;3.55;176;0;3;397.00;0
120;0;1;120;151;296;296;0.55;0.04;132.23;3.55;176;0;3;398.00;0
120;0;0;120;151;296;296;0.57;0.04;132.23;3.55;176;0;3;399.00;0
121;0;0;121;152;296;296;0.50;0.04;134.16;3.55;175;0;3;400.00;0
122;0;1;122;154;296;296;0.37;0.03;135.85;3.55;174;0;3;401.00;0
122;0;0;122;157;296;296;0.34;0.02;135.85;3.55;174;0;3;402.00;0
122;0;1;122;157;296;296;0.35;0.02;135.85;3.55;174;0;3;403.00;0
122;0;1;122;157;296;296;0.32;0.02;135.85;3.55;174;0;3;404.00;0
123;0;1;123;159;296;296;0.21;0.02;137.94;3.55;173;0;3;405.00;0
123;0;1;123;160;296;296;0.20;0.01;137.94;3.55;173;0;3;406.00;0
123;0;2;123;161;296;296;0.21;0.01;137.94;3.55;173;0;3;407.00;0
123;0;0;123;161;296;296;0.23;0.02;137.94;3.55;173;0;3;408.00;0
123;0;1;123;162;296;296;0.27;0.02;137.94;3.55;173;0;3;409.00;0
123;0;1;123;163;296;296;0.29;0.02;137.94;3.55;173;0;3;410.00;0
123;0;1;123;160;296;296;0.33;0.02;137.94;3.55;173;0;3;411.00;0
123;0;1;123;159;296;296;0.36;0.03;137.94;3.55;173;0;3;412.00;0
123;0;1;123;161;296;296;0.37;0.03;137.94;3.55;173;0;3;413.00;0
123;0;0;123;160;296;296;0.41;0.03;137.94;3.55;173;0;3;414.00;0
123;0;1;123;160;296;296;0.45;0.03;137.94;3.55;173;0;4;415.00;0
123;0;0;123;158;296;296;0.49;0.03;137.94;3.55;173;0;4;416.00;0
123;0;1;123;158;296;296;0.50;0.04;137.94;3.55;173;0;4;417.00;0
123;0;0;123;157;296;296;0.51;0.04;137.94;3.55;173;0;4;418.00;0
123;0;1;123;156;296;296;0.52;0.04;137.94;3.55;173;0;4;419.00;0
124;0;0;124;156;296;296;0.38;0.03;139.57;3.55;172;0;4;420.00;0
124;0;0;124;152;296;296;0.39;0.03;139.57;3.55;172;0;4;421.00;0
124;0;1;124;151;296;296;0.39;0.03;139.57;3.55;172;0;4;422.00;0
124;0;0;124;153;296;296;0.30;0.02;139.57;3.55;172;0;4;423.00;0
124;0;1;124;152;296;296;0.25;0.02;139.57;3.55;172;0;4;424.00;0
124;0;0;124;154;296;296;0.22;0.02;139.57;3.55;172;0;4;425.00;0
124;0;0;124;155;296;296;0.22;0.02;139.57;3.55;172;0;4;426.00;0
124;0;0;124;155;296;296;0.24;0.02;139.57;3.55;172;0;4;427.00;0
124;0;1;124;157;296;296;0.29;0.02;139.57;3.55;172;0;4;428.00;0
125;0;0;125;155;296;296;0.26;0.02;141.51;3.55;171;0;4;429.00;0
126;0;1;126;156;296;296;0.24;0.02;143.73;3.55;170;0;4;430.00;0
126;0;0;126;155;296;296;0.30;0.02;143.73;3.55;170;0;4;431.00;0
126;0;1;126;153;296;296;0.36;0.03;143.73;3.55;170;0;4;432.00;0
126;0;0;126;154;296;296;0.41;0.03;143.73;3.55;170;0;4;433.00;0
127;0;1;127;153;296;296;0.38;0.03;145.87;3.55;169;0;4;434.00;0
127;0;0;127;154;296;296;0.45;0.03;145.87;3.55;169;0;4;435.00;0
127;0;1;127;154;296;296;0.50;0.04;145.87;3.55;169;0;4;436.00;0
127;0;1;127;154;296;296;0.52;0.04;145.87;3.55;169;0;4;437.00;0
127;0;0;127;154;296;296;0.53;0.04;145.87;3.55;169;0;4;438.00;0
127;0;1;127;153;296;296;0.55;0.04;145.87;3.55;169;0;4;439.00;0
127;0;0;127;153;296;296;0.56;0.04;145.87;3.55;169;0;4;440.00;0
127;0;1;127;152;296;296;0.58;0.04;145.87;3.55;169;0;4;441.00;0
127;0;0;127;153;296;296;0.61;0.04;145.87;3.55;169;0;4;442.00;0
127;0;1;127;154;296;296;0.57;0.04;145.87;3.55;169;0;4;443.00;0
127;0;0;127;154;296;296;0.51;0.04;145.87;3.55;169;0;4;444.00;0
127;0;0;127;156;296;296;0.49;0.04;145.87;3.55;169;0;4;445.00;0
127;0;0;127;157;296;296;0.43;0.03;145.87;3.55;169;0;4;446.00;0
127;0;1;127;157;296;296;0.37;0.03;145.87;3.55;169;0;4;447.00;0
127;0;0;127;158;296;296;0.32;0.02;145.87;3.55;169;0;4;448.00;0
127;0;1;127;158;296;296;0.21;0.02;145.87;3.55;169;0;4;449.00;0
127;0;0;127;156;296;296;0.19;0.01;145.87;3.55;169;0;4;450.00;0
127;0;1;127;158;296;296;0.17;0.01;145.87;3.55;169;0;4;451.00;0
127;0;1;127;157;296;296;0.18;0.01;145.87;3.55;169;0;4;452.00;0
127;0;0;127;157;296;296;0.22;0.02;145.87;3.55;169;0;4;453.00;0
127;0;1;127;157;296;296;0.27;0.02;145.87;3.55;169;0;4;454.00;0
127;0;0;127;157;296;296;0.35;0.02;145.87;3.55;169;0;4;455.00;0
127;0;1;127;156;296;296;0.40;0.03;145.87;3.55;169;0;4;456.00;0
127;0;0;127;156;296;296;0.43;0.03;145.87;3.55;169;0;4;457.00;0
127;0;1;127;156;296;296;0.46;0.03;145.87;3.55;169;0;4;458.00;0
127;0;0;127;155;296;296;0.48;0.03;145.87;3.55;169;0;4;459.00;0
127;0;0;127;154;296;296;0.45;0.03;145.87;3.55;169;0;4;460.00;0
127;0;0;127;154;296;296;0.40;0.03;145.87;3.55;169;0;4;461.00;0
127;0;1;127;154;296;296;0.45;0.03;145.87;3.55;169;0;4;462.00;0
127;0;0;127;154;296;296;0.50;0.04;145.87;3.55;169;0;4;463.00;0
127;0;1;127;153;296;296;0.53;0.04;145.87;3.55;169;0;4;464.00;0
127;0;0;127;152;296;296;0.53;0.04;145.87;3.55;169;0;4;465.00;0
127;0;1;127;154;296;296;0.55;0.04;145.87;3.55;169;0;4;466.00;0
127;0;0;127;154;296;296;0.55;0.04;145.87;3.55;169;0;4;467.00;0
127;0;1;127;155;296;296;0.49;0.03;145.87;3.55;169;0;4;468.00;0
127;0;0;127;156;296;296;0.41;0.03;145.87;3.55;169;0;4;469.00;0
127;0;1;127;157;296;296;0.35;0.03;145.87;3.55;169;0;4;470.00;0
127;0;1;127;151;296;296;0.40;0.03;145.87;3.55;169;0;4;471.00;0
127;0;1;127;151;296;296;0.44;0.03;145.87;3.55;169;0;4;472.00;0
127;0;1;127;150;296;296;0.46;0.03;145.87;3.55;169;0;4;473.00;0
127;0;0;127;149;296;296;0.48;0.03;145.87;3.55;169;0;4;474.00;0
128;0;1;128;148;296;296;0.46;0.03;148.40;3.55;168;0;4;475.00;0
128;0;0;128;147;296;296;0.54;0.04;148.40;3.55;168;0;4;476.00;0
128;0;0;128;147;296;296;0.65;0.05;148.40;3.55;168;0;4;477.00;0
128;0;1;128;146;296;296;0.70;0.05;148.40;3.55;168;0;4;478.00;0
128;0;0;128;144;296;296;0.76;0.05;148.40;3.55;168;0;4;479.00;0
128;0;1;128;144;296;296;0.78;0.06;148.40;3.55;168;0;4;480.00;0
128;0;0;128;142;296;296;0.78;0.06;148.40;3.55;168;0;4;481.00;0
128;0;1;128;143;296;296;0.75;0.05;148.40;3.55;168;0;4;482.00;0
128;0;1;128;144;296;296;0.76;0.05;148.40;3.55;168;0;4;483.00;0
128;0;0;128;144;296;296;0.73;0.05;148.40;3.55;168;0;4;484.00;0
128;0;0;128;145;296;296;0.72;0.05;148.40;3.55;168;0;4;485.00;0
128;0;1;128;146;296;296;0.71;0.05;148.40;3.55;168;0;4;486.00;0
128;0;0;128;147;296;296;0.69;0.05;148.40;3.55;168;0;4;487.00;0
128;0;1;128;149;296;296;0.64;0.05;148.40;3.55;168;0;4;488.00;0
128;0;1;128;151;296;296;0.54;0.04;148.40;3.55;168;0;4;489.00;0
128;0;0;128;152;296;296;0.45;0.03;148.40;3.55;168;0;4;490.00;0
129;0;1;129;155;296;296;0.33;0.02;150.51;3.55;167;0;4;491.00;0
129;0;1;129;153;296;296;0.31;0.02;150.51;3.55;167;0;4;492.00;0
130;0;0;130;154;296;296;0.20;0.01;152.51;3.55;166;0;4;493.00;0
130;0;0;130;153;296;296;0.22;0.02;152.51;3.55;166;0;4;494.00;0
130;0;1;130;152;296;296;0.26;0.02;152.51;3.55;166;0;4;495.00;0
130;0;0;130;152;296;296;0.32;0.02;152.51;3.55;166;0;4;496.00;0
130;0;1;130;152;296;296;0.39;0.03;152.51;3.55;166;0;4;497.00;0
130;0;0;130;150;296;296;0.46;0.03;152.51;3.55;166;0;4;498.00;0
130;0;1;130;149;296;296;0.52;0.04;152.51;3.55;166;0;4;499.00;0
130;0;0;130;147;296;296;0.58;0.04;152.51;3.55;166;0;4;500.00;0
130;0;0;130;146;296;296;0.66;0.05;152.51;3.55;166;0;4;501.00;0
131;0;1;131;146;296;296;0.68;0.05;154.67;3.55;165;0;4;502.00;0
131;0;0;131;147;296;296;0.78;0.06;154.67;3.55;165;0;4;503.00;0
131;0;1;131;147;296;296;0.86;0.06;154.67;3.55;165;0;4;504.00;0
131;0;0;131;148;296;296;0.90;0.06;154.67;3.55;165;0;4;505.00;0
132;0;1;132;148;296;296;0.88;0.06;157.11;3.55;164;0;4;506.00;0
132;0;0;132;148;296;296;0.88;0.06;157.11;3.55;164;0;4;507.00;0
133;0;1;133;149;296;296;0.84;0.06;159.47;3.55;163;0;4;508.00;0
133;0;0;133;149;296;296;0.79;0.06;159.47;3.55;163;0;4;509.00;0
134;0;1;134;149;296;296;0.65;0.05;161.77;3.55;162;0;4;510.00;0
134;0;0;134;151;296;296;0.63;0.05;161.77;3.55;162;0;4;511.00;0
134;0;0;134;151;296;296;0.59;0.04;161.77;3.55;162;0;4;512.00;0
134;0;1;134;152;296;296;0.56;0.04;161.77;3.55;162;0;4;513.00;0
134;0;0;134;154;296;296;0.52;0.04;161.77;3.55;162;0;4;514.00;0
134;0;1;134;154;296;296;0.49;0.03;161.77;3.55;162;0;4;515.00;0
135;0;0;135;154;296;296;0.37;0.03;164.27;3.55;161;0;4;516.00;0
135;0;1;135;152;296;296;0.38;0.03;164.27;3.55;161;0;4;517.00;0
135;0;0;135;151;296;296;0.39;0.03;164.27;3.55;161;0;4;518.00;0
136;0;0;136;149;296;296;0.37;0.03;166.46;3.55;160;0;4;519.00;0
137;0;1;137;148;296;296;0.39;0.03;168.66;3.55;159;0;4;520.00;0
137;0;0;137;147;296;296;0.50;0.04;168.66;3.55;159;0;4;521.00;0
137;0;1;137;146;296;296;0.59;0.04;168.66;3.55;159;0;4;522.00;0
137;0;0;137;145;296;296;0.61;0.04;168.66;3.55;159;0;4;523.00;0
137;0;1;137;144;296;296;0.63;0.05;168.66;3.55;159;0;4;524.00;0
138;0;0;138;144;296;296;0.61;0.04;170.83;3.55;158;0;4;525.00;0
139;0;1;139;143;296;296;0.62;0.04;172.72;3.55;157;0;4;526.00;0
139;0;0;139;143;296;296;0.70;0.05;172.72;3.55;157;0;4;527.00;0
139;0;1;139;144;296;296;0.76;0.05;172.72;3.55;157;0;4;528.00;0
139;0;0;139;144;296;296;0.82;0.06;172.72;3.55;157;0;4;529.00;0
139;0;1;139;144;296;296;0.81;0.06;172.72;3.55;157;0;4;530.00;0
139;0;0;139;144;296;296;0.80;0.06;172.72;3.55;157;0;4;531.00;0
139;0;1;139;144;296;296;0.78;0.06;172.72;3.55;157;0;4;532.00;0
139;0;0;139;146;296;296;0.75;0.05;172.72;3.55;157;0;4;533.00;0
139;0;0;139;146;296;296;0.73;0.05;172.72;3.55;157;0;4;534.00;0
139;0;0;139;147;296;296;0.68;0.05;172.72;3.55;157;0;4;535.00;0
139;0;1;139;147;296;296;0.61;0.04;172.72;3.55;157;0;4;536.00;0
139;0;0;139;147;296;296;0.52;0.04;172.72;3.55;157;0;4;537.00;0
139;0;1;139;148;296;296;0.45;0.03;172.72;3.55;157;0;4;538.00;0
140;0;0;140;150;296;296;0.36;0.03;175.03;3.55;156;0;4;539.00;0
140;0;1;140;149;296;296;0.35;0.02;175.03;3.55;156;0;4;540.00;0
140;0;0;140;147;296;296;0.33;0.02;175.03;3.55;156;0;4;541.00;0
141;0;1;141;146;296;296;0.23;0.02;177.35;3.55;155;0;4;542.00;0
142;0;0;142;145;296;296;0.28;0.02;179.23;3.55;154;0;4;543.00;0
142;0;1;142;144;296;296;0.35;0.03;179.23;3.55;154;0;4;544.00;0
143;0;0;143;143;296;296;0.34;0.02;181.32;3.55;153;0;4;545.00;0
143;0;1;143;142;296;296;0.43;0.03;181.32;3.55;153;0;4;546.00;0
143;0;0;143;142;296;296;0.50;0.04;181.32;3.55;153;0;4;547.00;0
143;0;0;143;142;296;296;0.58;0.04;181.32;3.55;153;0;4;548.00;0
143;0;1;143;141;296;296;0.68;0.05;181.32;3.55;153;0;4;549.00;0
143;0;0;143;140;296;296;0.72;0.05;181.32;3.55;153;0;4;550.00;0
143;0;1;143;139;296;296;0.79;0.06;181.32;3.55;153;0;4;551.00;0
143;0;0;143;138;296;296;0.81;0.06;181.32;3.55;153;0;4;552.00;0
143;0;1;143;138;296;296;0.79;0.06;181.32;3.55;153;0;4;553.00;0
143;0;0;143;138;296;296;0.77;0.06;181.32;3.55;153;0;4;554.00;0
143;0;0;143;139;296;296;0.80;0.06;181.32;3.55;153;0;4;555.00;0
143;0;1;143;140;296;296;0.78;0.06;181.32;3.55;153;0;4;556.00;0
143;0;0;143;140;296;296;0.74;0.05;181.32;3.55;153;0;4;557.00;0
144;0;1;144;141;296;296;0.63;0.05;183.72;3.55;152;0;4;558.00;0
144;0;0;144;141;296;296;0.55;0.04;183.72;3.55;152;0;4;559.00;0
144;0;0;144;141;296;296;0.46;0.03;183.72;3.55;152;0;4;560.00;0
144;0;1;144;140;296;296;0.43;0.03;183.72;3.55;152;0;4;561.00;0
144;0;0;144;140;296;296;0.42;0.03;183.72;3.55;152;0;4;562.00;0
144;0;1;144;139;296;296;0.45;0.03;183.72;3.55;152;0;4;563.00;0
145;0;0;145;137;296;296;0.44;0.03;186.09;3.55;151;0;4;564.00;0
145;0;1;145;137;296;296;0.51;0.04;186.09;3.55;151;0;4;565.00;0
146;0;1;146;136;296;296;0.56;0.04;188.06;3.55;150;0;4;566.00;0
146;0;0;146;136;296;296;0.64;0.05;188.06;3.55;150;0;4;567.00;0
147;0;1;147;136;296;296;0.61;0.04;189.99;3.55;149;0;4;568.00;0
147;0;0;147;137;296;296;0.65;0.05;189.99;3.55;149;0;4;569.00;0
148;0;1;148;138;296;296;0.66;0.05;192.34;3.55;148;0;4;570.00;0
148;0;0;148;138;296;296;0.68;0.05;192.34;3.55;148;0;4;571.00;0
148;0;1;148;138;296;296;0.69;0.05;192.34;3.55;148;0;4;572.00;0
148;0;0;148;139;296;296;0.67;0.05;192.34;3.55;148;0;4;573.00;0
148;0;1;148;139;296;296;0.61;0.04;192.34;3.55;148;0;4;574.00;0
148;0;1;148;139;296;296;0.60;0.04;192.34;3.55;148;0;4;575.00;0
148;0;0;148;139;296;296;0.55;0.04;192.34;3.55;148;0;4;576.00;0
148;0;0;148;140;296;296;0.51;0.04;192.34;3.55;148;0;4;577.00;0
148;0;1;148;140;296;296;0.48;0.03;192.34;3.55;148;0;4;578.00;0
148;0;0;148;139;296;296;0.44;0.03;192.34;3.55;148;0;5;579.00;0
148;0;0;148;138;296;296;0.44;0.03;192.34;3.55;148;0;5;580.00;0
148;0;1;148;138;296;296;0.41;0.03;192.34;3.55;148;0;5;581.00;0
149;0;0;149;138;296;296;0.27;0.02;194.46;3.55;147;0;5;582.00;0
149;0;0;149;139;296;296;0.25;0.02;194.46;3.55;147;0;5;583.00;0
149;0;1;149;136;296;296;0.30;0.02;194.46;3.55;147;0;5;584.00;0
150;0;0;150;134;296;296;0.26;0.02;196.45;3.55;146;0;5;585.00;0
150;0;1;150;131;296;296;0.31;0.02;196.45;3.55;146;0;5;586.00;0
150;0;0;150;130;296;296;0.42;0.03;196.45;3.55;146;0;5;587.00;0
150;0;1;150;131;296;296;0.48;0.03;196.45;3.55;146;0;5;588.00;0
150;0;0;150;132;296;296;0.54;0.04;196.45;3.55;146;0;5;589.00;0
151;0;0;151;133;296;296;0.58;0.04;198.40;3.55;145;0;5;590.00;0
152;0;1;152;134;296;296;0.58;0.04;200.92;3.55;144;0;5;591.00;0
154;0;1;154;133;296;296;0.52;0.04;205.73;3.55;142;0;5;592.00;0
154;0;0;154;134;296;296;0.56;0.04;205.73;3.55;142;0;5;593.00;0
155;0;1;155;134;296;296;0.49;0.04;208.00;3.55;141;0;5;594.00;0
155;0;1;155;134;296;296;0.49;0.04;208.00;3.55;141;0;5;595.00;0
155;0;1;155;135;296;296;0.46;0.03;208.00;3.55;141;0;5;596.00;0
155;0;0;155;135;296;296;0.43;0.03;208.00;3.55;141;0;5;597.00;0
155;0;1;155;135;296;296;0.36;0.03;208.00;3.55;141;0;5;598.00;0
155;0;0;155;136;296;296;0.27;0.02;208.00;3.55;141;0;5;599.00;0
155;0;1;155;136;296;296;0.23;0.02;208.00;3.55;141;0;5;600.00;0
155;0;1;155;136;296;296;0.21;0.02;208.00;3.55;141;0;5;601.00;0
155;0;0;155;136;296;296;0.23;0.02;208.00;3.55;141;0;5;602.00;0
155;0;1;155;136;296;296;0.20;0.01;208.00;3.55;141;0;5;603.00;0
156;0;0;156;136;296;296;0.09;0.01;210.06;3.55;140;0;5;604.00;0
156;0;1;156;137;296;296;0.08;0.01;210.06;3.55;140;0;5;605.00;0
156;0;0;156;137;296;296;0.08;0.01;210.06;3.55;140;0;5;606.00;0
156;0;1;156;136;296;296;0.11;0.01;210.06;3.55;140;0;5;607.00;0
156;0;1;156;134;296;296;0.16;0.01;210.06;3.55;140;0;5;608.00;0
156;0;0;156;133;296;296;0.23;0.02;210.06;3.55;140;0;5;609.00;0
157;0;1;157;132;296;296;0.28;0.02;212.38;3.55;139;0;5;610.00;0
157;0;0;157;131;296;296;0.34;0.02;212.38;3.55;139;0;5;611.00;0
158;0;0;158;130;296;296;0.34;0.02;214.39;3.55;138;0;5;612.00;0
158;0;1;158;130;296;296;0.40;0.03;214.39;3.55;138;0;5;613.00;0
158;0;0;158;130;296;296;0.46;0.03;214.39;3.55;138;0;5;614.00;0
158;0;1;158;130;296;296;0.50;0.04;214.39;3.55;138;0;5;615.00;0
158;0;1;158;130;296;296;0.54;0.04;214.39;3.55;138;0;5;616.00;0
158;0;0;158;130;296;296;0.55;0.04;214.39;3.55;138;0;5;617.00;0
158;0;1;158;130;296;296;0.58;0.04;214.39;3.55;138;0;5;618.00;0
158;0;0;158;130;296;296;0.60;0.04;214.39;3.55;138;0;5;619.00;0
158;0;1;158;130;296;296;0.59;0.04;214.39;3.55;138;0;5;620.00;0
158;0;0;158;130;296;296;0.56;0.04;214.39;3.55;138;0;5;621.00;0
158;0;1;158;130;296;296;0.53;0.04;214.39;3.55;138;0;5;622.00;0
158;0;0;158;131;296;296;0.53;0.04;214.39;3.55;138;0;5;623.00;0
158;0;1;158;131;296;296;0.51;0.04;214.39;3.55;138;0;5;624.00;0
158;0;0;158;131;296;296;0.43;0.03;214.39;3.55;138;0;5;625.00;0
158;0;0;158;131;296;296;0.35;0.03;214.39;3.55;138;0;5;626.00;0
158;0;1;158;131;296;296;0.28;0.02;214.39;3.55;138;0;5;627.00;0
159;0;1;159;132;296;296;0.17;0.01;216.55;3.55;137;0;5;628.00;0
159;0;0;159;133;296;296;0.14;0.01;216.55;3.55;137;0;5;629.00;0
159;0;1;159;131;296;296;0.09;0.01;216.55;3.55;137;0;5;630.00;0
159;0;0;159;131;296;296;0.11;0.01;216.55;3.55;137;0;5;631.00;0
159;0;1;159;129;296;296;0.18;0.01;216.55;3.55;137;0;5;632.00;0
159;0;0;159;127;296;296;0.28;0.02;216.55;3.55;137;0;5;633.00;0
159;0;1;159;125;296;296;0.40;0.03;216.55;3.55;137;0;5;634.00;0
159;0;0;159;123;296;296;0.53;0.04;216.55;3.55;137;0;5;635.00;0
159;0;1;159;124;296;296;0.66;0.05;216.55;3.55;137;0;5;636.00;0
160;0;0;160;124;296;296;0.72;0.05;218.89;3.55;136;0;5;637.00;0
160;0;1;160;124;296;296;0.83;0.06;218.89;3.55;136;0;5;638.00;0
161;0;0;161;124;296;296;0.83;0.06;221.28;3.55;135;0;5;639.00;0
161;0;1;161;124;296;296;0.86;0.06;221.28;3.55;135;0;5;640.00;0
162;0;0;162;124;296;296;0.79;0.06;223.40;3.55;134;0;5;641.00;0
162;0;0;162;124;296;296;0.81;0.06;223.40;3.55;134;0;5;642.00;0
162;0;1;162;124;296;296;0.78;0.06;223.40;3.55;134;0;5;643.00;0
162;0;0;162;124;296;296;0.74;0.05;223.40;3.55;134;0;5;644.00;0
162;0;0;162;124;296;296;0.75;0.05;223.40;3.55;134;0;5;645.00;0
162;0;1;162;125;296;296;0.72;0.05;223.40;3.55;134;0;5;646.00;0
162;0;0;162;124;296;296;0.71;0.05;223.40;3.55;134;0;6;647.00;0
163;0;1;163;122;296;296;0.69;0.05;225.65;3.55;133;0;6;648.00;0
163;0;0;163;120;296;296;0.79;0.06;225.65;3.55;133;0;6;649.00;0
164;0;0;164;118;296;296;0.76;0.05;227.92;3.55;132;0;6;650.00;0
167;0;1;167;114;296;296;0.50;0.04;234.68;3.55;129;0;6;651.00;0
167;0;0;167;114;296;296;0.51;0.04;234.68;3.55;129;0;6;652.00;0
167;0;1;167;114;296;296;0.55;0.04;234.68;3.55;129;0;6;653.00;0
168;0;0;168;114;296;296;0.49;0.04;236.65;3.55;128;0;6;654.00;0
169;0;1;169;115;296;296;0.44;0.03;239.04;3.55;127;0;6;655.00;0
170;0;0;170;114;296;296;0.32;0.02;241.11;3.55;126;0;6;656.00;0
